# WuchangRecon navprobe
# center 18142.33 5609.49 -1550.33  grid 41x41  step 100.0 uu  extent 100/100/500
# level ProjectMain  hits 1252/1681
x,y,z,hit,projx,projy,projz
17042.33,6909.49,-1550.33,1,17030.00,6860.00,-1545.53
17142.33,6909.49,-1550.33,1,17180.00,6909.49,-1465.53
17242.33,6909.49,-1550.33,1,17200.00,6910.00,-1465.53
17342.33,6909.49,-1550.33,1,17290.00,6880.00,-1465.53
17442.33,6909.49,-1550.33,0,,,
17542.33,6909.49,-1550.33,0,,,
17642.33,6909.49,-1550.33,0,,,
17742.33,6909.49,-1550.33,1,17820.00,6900.00,-1745.53
17842.33,6909.49,-1550.33,1,17842.33,6909.49,-1754.46
17942.33,6909.49,-1550.33,1,17942.33,6909.49,-1785.53
18042.33,6909.49,-1550.33,1,18022.64,6934.11,-1785.53
18142.33,6909.49,-1550.33,1,18230.88,6882.93,-1785.92
18242.33,6909.49,-1550.33,1,18242.33,6909.49,-1789.25
18342.33,6909.49,-1550.33,1,18342.33,6909.49,-1791.31
18442.33,6909.49,-1550.33,1,18442.33,6909.49,-1791.03
18542.33,6909.49,-1550.33,1,18542.33,6909.49,-1785.53
18642.33,6909.49,-1550.33,1,18629.09,6930.68,-1785.53
18742.33,6909.49,-1550.33,1,18660.00,6950.00,-1785.53
18842.33,6909.49,-1550.33,1,18873.66,6887.12,-1625.53
18942.33,6909.49,-1550.33,1,18942.33,6909.49,-1593.84
19042.33,6909.49,-1550.33,1,19042.33,6909.49,-1585.53
19142.33,6909.49,-1550.33,1,19142.33,6909.49,-1606.36
19242.33,6909.49,-1550.33,1,19242.33,6909.49,-1627.49
19342.33,6909.49,-1550.33,1,19342.33,6909.49,-1627.49
19442.33,6909.49,-1550.33,1,19442.33,6909.49,-1607.65
19542.33,6909.49,-1550.33,1,19542.33,6909.49,-1605.94
19642.33,6909.49,-1550.33,1,19642.33,6909.49,-1626.22
19742.33,6909.49,-1550.33,1,19742.33,6909.49,-1610.99
19842.33,6909.49,-1550.33,1,19842.33,6909.49,-1612.64
19942.33,6909.49,-1550.33,1,19942.33,6909.49,-1627.49
20042.33,6909.49,-1550.33,1,20042.33,6909.49,-1627.49
20142.33,6909.49,-1550.33,1,20142.33,6909.49,-1627.49
16142.33,7009.49,-1550.33,1,16142.33,6990.00,-1624.98
16242.33,7009.49,-1550.33,1,16242.33,6990.00,-1601.45
16342.33,7009.49,-1550.33,1,16310.00,6990.00,-1585.53
16442.33,7009.49,-1550.33,1,16430.00,6930.00,-1625.53
16542.33,7009.49,-1550.33,1,16560.00,6970.00,-1545.53
16642.33,7009.49,-1550.33,1,16642.33,6980.00,-1505.53
16742.33,7009.49,-1550.33,1,16670.00,6980.00,-1505.53
16842.33,7009.49,-1550.33,0,,,
16942.33,7009.49,-1550.33,0,,,
17042.33,7009.49,-1550.33,0,,,
17142.33,7009.49,-1550.33,1,17180.00,6910.00,-1465.53
17242.33,7009.49,-1550.33,1,17200.00,6910.00,-1465.53
17342.33,7009.49,-1550.33,0,,,
17442.33,7009.49,-1550.33,0,,,
17542.33,7009.49,-1550.33,0,,,
17642.33,7009.49,-1550.33,0,,,
17742.33,7009.49,-1550.33,1,17810.00,7000.00,-1745.53
17842.33,7009.49,-1550.33,1,17842.33,7009.49,-1785.53
17942.33,7009.49,-1550.33,1,17942.33,7009.49,-1785.53
18042.33,7009.49,-1550.33,1,18030.00,6990.00,-1785.53
18142.33,7009.49,-1550.33,0,,,
18242.33,7009.49,-1550.33,1,18266.66,7002.20,-1801.82
18342.33,7009.49,-1550.33,1,18342.33,7009.49,-1820.40
18442.33,7009.49,-1550.33,1,18442.33,7009.49,-1818.91
18542.33,7009.49,-1550.33,1,18542.33,7009.49,-1777.47
18642.33,7009.49,-1550.33,1,18642.33,7009.49,-1781.63
18742.33,7009.49,-1550.33,1,18669.98,7019.83,-1785.53
18842.33,7009.49,-1550.33,1,18912.49,7056.27,-1065.53
18942.33,7009.49,-1550.33,1,18934.53,7031.60,-1065.53
19042.33,7009.49,-1550.33,1,19057.59,7000.78,-1585.53
19142.33,7009.49,-1550.33,1,19142.33,7009.49,-1587.08
19242.33,7009.49,-1550.33,1,19242.33,7009.49,-1627.49
19342.33,7009.49,-1550.33,1,19342.33,7009.49,-1627.49
19442.33,7009.49,-1550.33,1,19442.33,7009.49,-1619.56
19542.33,7009.49,-1550.33,1,19542.33,7009.49,-1617.86
19642.33,7009.49,-1550.33,1,19642.33,7009.49,-1617.79
19742.33,7009.49,-1550.33,1,19742.33,7009.49,-1619.44
19842.33,7009.49,-1550.33,1,19842.33,7009.49,-1619.12
19942.33,7009.49,-1550.33,1,19942.33,7009.49,-1627.49
20042.33,7009.49,-1550.33,1,20042.33,7009.49,-1627.49
20142.33,7009.49,-1550.33,1,20142.33,7009.49,-1627.49
16142.33,7109.49,-1550.33,1,16160.00,7130.00,-1585.53
16242.33,7109.49,-1550.33,1,16243.58,7120.17,-1605.19
16342.33,7109.49,-1550.33,1,16342.08,7111.51,-1625.53
16442.33,7109.49,-1550.33,1,16443.15,7114.15,-1617.73
16542.33,7109.49,-1550.33,1,16542.33,7109.49,-1596.96
16642.33,7109.49,-1550.33,1,16631.86,7110.45,-1585.53
16742.33,7109.49,-1550.33,0,,,
16842.33,7109.49,-1550.33,0,,,
16942.33,7109.49,-1550.33,0,,,
17042.33,7109.49,-1550.33,0,,,
17142.33,7109.49,-1550.33,0,,,
17242.33,7109.49,-1550.33,0,,,
17342.33,7109.49,-1550.33,1,17360.00,7180.00,-1065.53
17442.33,7109.49,-1550.33,1,17360.00,7180.00,-1065.53
17542.33,7109.49,-1550.33,0,,,
17642.33,7109.49,-1550.33,0,,,
17742.33,7109.49,-1550.33,0,,,
17842.33,7109.49,-1550.33,1,17860.00,7070.00,-1785.53
17942.33,7109.49,-1550.33,1,17942.33,7070.00,-1785.53
18042.33,7109.49,-1550.33,1,18000.00,7070.00,-1785.53
18142.33,7109.49,-1550.33,1,18160.31,7136.46,-1785.53
18242.33,7109.49,-1550.33,1,18200.00,7140.00,-1785.53
18342.33,7109.49,-1550.33,1,18342.33,7109.49,-1841.73
18442.33,7109.49,-1550.33,1,18442.33,7109.49,-1828.37
18542.33,7109.49,-1550.33,1,18542.33,7109.49,-1780.04
18642.33,7109.49,-1550.33,1,18638.03,7107.93,-1801.52
18742.33,7109.49,-1550.33,1,18767.38,7117.85,-1745.53
18842.33,7109.49,-1550.33,1,18842.33,7109.49,-1065.53
18942.33,7109.49,-1550.33,1,18942.33,7109.49,-1065.53
19042.33,7109.49,-1550.33,1,19042.33,7109.49,-1065.53
19142.33,7109.49,-1550.33,1,19100.00,7109.49,-1065.53
19242.33,7109.49,-1550.33,1,19251.79,7047.97,-1627.49
19342.33,7109.49,-1550.33,1,19361.65,7083.74,-1627.49
19442.33,7109.49,-1550.33,1,19442.33,7109.49,-1627.49
19542.33,7109.49,-1550.33,1,19542.33,7109.49,-1627.49
19642.33,7109.49,-1550.33,1,19643.00,7104.12,-1627.49
19742.33,7109.49,-1550.33,1,19744.41,7094.92,-1627.49
19842.33,7109.49,-1550.33,1,19842.41,7108.92,-1627.49
19942.33,7109.49,-1550.33,1,19942.33,7109.49,-1627.49
20042.33,7109.49,-1550.33,1,20042.33,7109.49,-1627.49
20142.33,7109.49,-1550.33,1,20142.33,7109.49,-1627.49
16142.33,7209.49,-1550.33,1,16146.42,7213.58,-1585.53
16242.33,7209.49,-1550.33,1,16242.33,7209.49,-1590.10
16342.33,7209.49,-1550.33,1,16342.33,7209.49,-1584.38
16442.33,7209.49,-1550.33,1,16442.33,7209.49,-1574.71
16542.33,7209.49,-1550.33,1,16542.33,7209.49,-1615.70
16642.33,7209.49,-1550.33,1,16638.06,7200.97,-1585.53
16742.33,7209.49,-1550.33,0,,,
16842.33,7209.49,-1550.33,0,,,
16942.33,7209.49,-1550.33,0,,,
17042.33,7209.49,-1550.33,0,,,
17142.33,7209.49,-1550.33,0,,,
17242.33,7209.49,-1550.33,1,17269.01,7246.18,-1131.71
17342.33,7209.49,-1550.33,1,17342.33,7209.49,-1089.95
17442.33,7209.49,-1550.33,1,17510.00,7250.00,-1665.53
17542.33,7209.49,-1550.33,1,17530.00,7240.00,-1665.53
17642.33,7209.49,-1550.33,1,17561.03,7277.24,-1665.53
17742.33,7209.49,-1550.33,0,,,
17842.33,7209.49,-1550.33,0,,,
17942.33,7209.49,-1550.33,0,,,
18042.33,7209.49,-1550.33,1,18140.00,7170.00,-1785.53
18142.33,7209.49,-1550.33,1,18142.33,7170.00,-1785.53
18242.33,7209.49,-1550.33,1,18282.49,7236.27,-1785.53
18342.33,7209.49,-1550.33,1,18317.10,7230.52,-1785.53
18442.33,7209.49,-1550.33,1,18442.33,7209.49,-1857.29
18542.33,7209.49,-1550.33,1,18542.33,7209.49,-1827.89
18642.33,7209.49,-1550.33,1,18642.33,7209.49,-1065.53
18742.33,7209.49,-1550.33,1,18742.33,7209.49,-1742.89
18842.33,7209.49,-1550.33,1,18842.33,7209.49,-1065.53
18942.33,7209.49,-1550.33,1,18942.33,7209.49,-1798.64
19042.33,7209.49,-1550.33,1,19042.33,7209.49,-1786.25
19142.33,7209.49,-1550.33,1,19125.63,7245.47,-1785.53
19242.33,7209.49,-1550.33,1,19200.00,7280.00,-1785.53
19342.33,7209.49,-1550.33,1,19330.00,7290.00,-1787.49
19442.33,7209.49,-1550.33,1,19473.65,7167.74,-1627.49
19542.33,7209.49,-1550.33,1,19536.13,7172.31,-1627.49
19642.33,7209.49,-1550.33,1,19700.00,7200.00,-1547.49
19742.33,7209.49,-1550.33,1,19730.00,7200.00,-1547.49
19842.33,7209.49,-1550.33,1,19816.08,7218.24,-1547.49
19942.33,7209.49,-1550.33,1,19938.02,7183.66,-1627.49
20042.33,7209.49,-1550.33,1,20010.68,7185.76,-1627.49
20142.33,7209.49,-1550.33,1,20142.33,7209.49,-1627.49
16142.33,7309.49,-1550.33,1,16142.33,7309.49,-1575.90
16242.33,7309.49,-1550.33,1,16230.62,7301.13,-1562.02
16342.33,7309.49,-1550.33,1,16347.86,7273.52,-1558.49
16442.33,7309.49,-1550.33,1,16407.52,7265.98,-1545.53
16542.33,7309.49,-1550.33,1,16510.00,7250.00,-1625.53
16642.33,7309.49,-1550.33,1,16598.06,7220.97,-1585.53
16742.33,7309.49,-1550.33,0,,,
16842.33,7309.49,-1550.33,0,,,
16942.33,7309.49,-1550.33,0,,,
17042.33,7309.49,-1550.33,0,,,
17142.33,7309.49,-1550.33,1,17210.00,7360.00,-1185.53
17242.33,7309.49,-1550.33,1,17264.08,7302.24,-1173.69
17342.33,7309.49,-1550.33,1,17328.31,7298.66,-1133.40
17442.33,7309.49,-1550.33,1,17511.53,7251.83,-1665.53
17542.33,7309.49,-1550.33,1,17552.51,7301.01,-1665.53
17642.33,7309.49,-1550.33,1,17580.00,7300.00,-1665.53
17742.33,7309.49,-1550.33,0,,,
17842.33,7309.49,-1550.33,1,17930.00,7400.00,-1785.53
17942.33,7309.49,-1550.33,1,17948.28,7398.78,-1785.53
18042.33,7309.49,-1550.33,1,18047.84,7392.14,-1785.53
18142.33,7309.49,-1550.33,1,18080.00,7390.00,-1785.53
18242.33,7309.49,-1550.33,1,18272.77,7290.76,-1785.53
18342.33,7309.49,-1550.33,1,18342.33,7309.49,-1785.53
18442.33,7309.49,-1550.33,1,18446.42,7313.58,-1807.42
18542.33,7309.49,-1550.33,1,18542.33,7309.49,-1825.53
18642.33,7309.49,-1550.33,1,18642.33,7309.49,-1065.53
18742.33,7309.49,-1550.33,1,18742.33,7309.49,-1065.53
18842.33,7309.49,-1550.33,1,18842.33,7309.49,-1837.74
18942.33,7309.49,-1550.33,1,18942.33,7309.49,-1825.34
19042.33,7309.49,-1550.33,1,19042.33,7309.49,-1812.95
19142.33,7309.49,-1550.33,1,19142.33,7309.49,-1791.92
19242.33,7309.49,-1550.33,1,19242.33,7309.49,-1787.49
19342.33,7309.49,-1550.33,1,19341.43,7310.01,-1787.49
19442.33,7309.49,-1550.33,1,19458.04,7348.78,-1725.06
19542.33,7309.49,-1550.33,1,19532.11,7321.76,-1667.49
19642.33,7309.49,-1550.33,1,19590.00,7370.00,-1667.49
19742.33,7309.49,-1550.33,1,19800.00,7240.00,-1547.49
19842.33,7309.49,-1550.33,1,19806.06,7236.97,-1547.49
19942.33,7309.49,-1550.33,0,,,
20042.33,7309.49,-1550.33,1,20120.00,7290.00,-1627.49
20142.33,7309.49,-1550.33,1,20142.33,7309.49,-1627.49
16142.33,7409.49,-1550.33,1,16162.35,7319.41,-1566.71
16242.33,7409.49,-1550.33,1,16210.00,7330.00,-1545.53
16342.33,7409.49,-1550.33,0,,,
16442.33,7409.49,-1550.33,0,,,
16542.33,7409.49,-1550.33,0,,,
16642.33,7409.49,-1550.33,0,,,
16742.33,7409.49,-1550.33,0,,,
16842.33,7409.49,-1550.33,0,,,
16942.33,7409.49,-1550.33,0,,,
17042.33,7409.49,-1550.33,1,17052.25,7439.25,-1225.53
17142.33,7409.49,-1550.33,1,17087.45,7442.42,-1225.53
17242.33,7409.49,-1550.33,1,17240.25,7403.25,-1225.53
17342.33,7409.49,-1550.33,1,17279.92,7361.27,-1190.32
17442.33,7409.49,-1550.33,1,17470.00,7500.00,-1745.53
17542.33,7409.49,-1550.33,1,17578.06,7480.97,-1784.24
17642.33,7409.49,-1550.33,1,17642.33,7500.00,-1785.53
17742.33,7409.49,-1550.33,1,17710.00,7480.00,-1785.53
17842.33,7409.49,-1550.33,1,17877.76,7453.79,-1785.53
17942.33,7409.49,-1550.33,1,17942.33,7409.49,-1785.53
18042.33,7409.49,-1550.33,1,18042.33,7409.49,-1785.53
18142.33,7409.49,-1550.33,1,18079.07,7405.77,-1785.53
18242.33,7409.49,-1550.33,1,18250.00,7490.00,-1785.53
18342.33,7409.49,-1550.33,1,18344.29,7400.99,-1785.53
18442.33,7409.49,-1550.33,1,18442.33,7409.49,-1785.53
18542.33,7409.49,-1550.33,1,18542.33,7400.00,-1808.78
18642.33,7409.49,-1550.33,1,18580.00,7400.00,-1825.53
18742.33,7409.49,-1550.33,1,18742.33,7409.49,-1850.93
18842.33,7409.49,-1550.33,1,18842.33,7409.49,-1839.59
18942.33,7409.49,-1550.33,1,18942.33,7409.49,-1814.72
19042.33,7409.49,-1550.33,1,19042.33,7409.49,-1803.27
19142.33,7409.49,-1550.33,1,19142.33,7409.49,-1802.55
19242.33,7409.49,-1550.33,1,19242.33,7409.49,-1806.68
19342.33,7409.49,-1550.33,1,19342.33,7409.49,-1788.95
19442.33,7409.49,-1550.33,1,19442.33,7409.49,-1761.03
19542.33,7409.49,-1550.33,1,19542.33,7409.49,-1699.18
19642.33,7409.49,-1550.33,1,19583.60,7386.00,-1680.29
19742.33,7409.49,-1550.33,1,19670.00,7500.00,-1067.49
19842.33,7409.49,-1550.33,0,,,
19942.33,7409.49,-1550.33,1,19990.00,7450.00,-1587.49
20042.33,7409.49,-1550.33,1,20054.80,7417.81,-1627.49
20142.33,7409.49,-1550.33,1,20142.33,7409.49,-1627.49
16142.33,7509.49,-1550.33,0,,,
16242.33,7509.49,-1550.33,0,,,
16342.33,7509.49,-1550.33,0,,,
16442.33,7509.49,-1550.33,0,,,
16542.33,7509.49,-1550.33,0,,,
16642.33,7509.49,-1550.33,0,,,
16742.33,7509.49,-1550.33,0,,,
16842.33,7509.49,-1550.33,0,,,
16942.33,7509.49,-1550.33,0,,,
17042.33,7509.49,-1550.33,1,17060.00,7500.00,-1225.53
17142.33,7509.49,-1550.33,1,17110.00,7480.00,-1225.53
17242.33,7509.49,-1550.33,1,17220.00,7410.00,-1225.53
17342.33,7509.49,-1550.33,0,,,
17442.33,7509.49,-1550.33,1,17464.38,7516.85,-1745.53
17542.33,7509.49,-1550.33,1,17542.33,7509.49,-1757.40
17642.33,7509.49,-1550.33,1,17642.33,7509.49,-1780.78
17742.33,7509.49,-1550.33,1,17742.33,7509.49,-1785.53
17842.33,7509.49,-1550.33,1,17842.33,7509.49,-1785.53
17942.33,7509.49,-1550.33,1,17942.33,7509.49,-1785.53
18042.33,7509.49,-1550.33,1,18042.33,7509.49,-1785.53
18142.33,7509.49,-1550.33,1,18186.42,7553.58,-1785.53
18242.33,7509.49,-1550.33,1,18242.33,7509.49,-1785.53
18342.33,7509.49,-1550.33,1,18329.28,7543.05,-1785.53
18442.33,7509.49,-1550.33,1,18416.14,7576.83,-1785.53
18542.33,7509.49,-1550.33,1,18531.72,7599.61,-1785.53
18642.33,7509.49,-1550.33,1,18690.00,7460.00,-1825.53
18742.33,7509.49,-1550.33,1,18760.68,7486.55,-1825.53
18842.33,7509.49,-1550.33,1,18842.33,7509.49,-1822.08
18942.33,7509.49,-1550.33,1,18942.33,7509.49,-1815.56
19042.33,7509.49,-1550.33,1,19042.33,7509.49,-1809.03
19142.33,7509.49,-1550.33,1,19142.33,7509.49,-1822.55
19242.33,7509.49,-1550.33,1,19242.33,7509.49,-1826.39
19342.33,7509.49,-1550.33,1,19342.33,7509.49,-1808.65
19442.33,7509.49,-1550.33,1,19442.33,7509.49,-1798.61
19542.33,7509.49,-1550.33,1,19542.33,7509.49,-1067.49
19642.33,7509.49,-1550.33,1,19642.33,7509.49,-1067.49
19742.33,7509.49,-1550.33,1,19771.48,7531.36,-1067.49
19842.33,7509.49,-1550.33,1,19842.33,7520.00,-1067.49
19942.33,7509.49,-1550.33,1,19920.00,7530.00,-1067.49
20042.33,7509.49,-1550.33,1,20042.33,7509.49,-1627.49
20142.33,7509.49,-1550.33,1,20142.33,7509.49,-1627.49
16142.33,7609.49,-1550.33,0,,,
16242.33,7609.49,-1550.33,0,,,
16342.33,7609.49,-1550.33,0,,,
16442.33,7609.49,-1550.33,0,,,
16542.33,7609.49,-1550.33,0,,,
16642.33,7609.49,-1550.33,0,,,
16742.33,7609.49,-1550.33,0,,,
16842.33,7609.49,-1550.33,0,,,
16942.33,7609.49,-1550.33,0,,,
17042.33,7609.49,-1550.33,0,,,
17142.33,7609.49,-1550.33,0,,,
17242.33,7609.49,-1550.33,0,,,
17342.33,7609.49,-1550.33,1,17430.54,7662.43,-1745.53
17442.33,7609.49,-1550.33,1,17457.02,7618.31,-1745.53
17542.33,7609.49,-1550.33,1,17542.33,7609.49,-1751.93
17642.33,7609.49,-1550.33,1,17642.33,7609.49,-1761.65
17742.33,7609.49,-1550.33,1,17742.33,7609.49,-1774.93
17842.33,7609.49,-1550.33,1,17842.33,7609.49,-1785.53
17942.33,7609.49,-1550.33,1,17942.33,7609.49,-1785.53
18042.33,7609.49,-1550.33,1,18042.33,7609.49,-1785.53
18142.33,7609.49,-1550.33,1,18142.33,7609.49,-1785.53
18242.33,7609.49,-1550.33,1,18242.33,7609.49,-1785.53
18342.33,7609.49,-1550.33,1,18342.33,7609.49,-1785.53
18442.33,7609.49,-1550.33,1,18442.33,7609.49,-1785.53
18542.33,7609.49,-1550.33,1,18542.33,7609.49,-1785.53
18642.33,7609.49,-1550.33,1,18627.30,7620.23,-1785.53
18742.33,7609.49,-1550.33,1,18740.91,7610.91,-1785.53
18842.33,7609.49,-1550.33,1,18864.08,7602.24,-1825.53
18942.33,7609.49,-1550.33,1,18942.33,7609.49,-1821.32
19042.33,7609.49,-1550.33,1,19042.33,7609.49,-1827.17
19142.33,7609.49,-1550.33,1,19142.33,7609.49,-1842.55
19242.33,7609.49,-1550.33,1,19242.33,7609.49,-1846.09
19342.33,7609.49,-1550.33,1,19342.33,7609.49,-1843.55
19442.33,7609.49,-1550.33,1,19442.33,7609.49,-1854.34
19542.33,7609.49,-1550.33,1,19542.33,7609.49,-1067.49
19642.33,7609.49,-1550.33,1,19642.33,7609.49,-1067.49
19742.33,7609.49,-1550.33,1,19742.33,7609.49,-1067.49
19842.33,7609.49,-1550.33,1,19842.33,7609.49,-1067.49
19942.33,7609.49,-1550.33,1,19942.33,7609.49,-1067.49
20042.33,7609.49,-1550.33,1,20042.33,7609.49,-1067.49
20142.33,7609.49,-1550.33,1,20142.33,7609.49,-1627.49
